user_id,age_group,proficiency_level,event_id,event_name,topic,difficulty_level,content_type,question,user_answer,correct_answer,is_correct,response_time_sec,hint_used,attempts,score,engagement_level,next_recommended_difficulty,feedback
U000154,Adult,Beginner,E105,Indus Valley Civilization,Culture,Hard,Quiz,Which river was central to this civilization?,Indus,Indus,1,24,No,1,15,Medium,Hard,Great job! Keep progressing.
U000155,Teen,Beginner,E101,French Revolution,Revolution,Medium,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,38,Yes,3,19,Medium,Hard,Consider revising this concept.
U000156,Teen,Beginner,E104,Cold War,Politics,Easy,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,18,No,2,18,Low,Medium,Consider revising this concept.
U000157,Adult,Advanced,E104,Cold War,Politics,Medium,Simulation,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,39,Yes,2,14,Medium,Hard,"Good effort, review the topic."
U000158,Adult,Beginner,E101,French Revolution,Revolution,Hard,Challenge,When did the French Revolution begin?,Random guess,1789,0,36,No,1,6,High,Easy,Great job! Keep progressing.
U000159,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Simulation,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,21,Yes,1,20,High,Hard,Consider revising this concept.
U000160,Teen,Advanced,E105,Indus Valley Civilization,Culture,Medium,Simulation,What was a key feature of Indus cities?,France,Advanced drainage,0,22,No,3,2,Low,Easy,Great job! Keep progressing.
U000161,Teen,Advanced,E101,French Revolution,Revolution,Medium,Quiz,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,6,No,1,17,Medium,Hard,"Good effort, review the topic."
U000162,Child,Advanced,E101,French Revolution,Revolution,Hard,Challenge,When did the French Revolution begin?,France,1789,0,23,Yes,3,6,High,Easy,Excellent understanding!
U000163,Adult,Advanced,E105,Indus Valley Civilization,Culture,Medium,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,17,Yes,3,14,Low,Hard,You're improving steadily.
U000164,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Simulation,Can you tell what type of writing system did they use?,I don't know,Undeciphered script,0,20,Yes,1,5,Low,Easy,"Good effort, review the topic."
U000165,Adult,Advanced,E105,Indus Valley Civilization,Culture,Hard,Challenge,What type of writing system did they use?,Random guess,Undeciphered script,0,20,No,2,0,Medium,Easy,"Good effort, review the topic."
U000166,Child,Intermediate,E101,French Revolution,Revolution,Medium,Quiz,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,40,No,3,15,Medium,Hard,Great job! Keep progressing.
U000167,Adult,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,29,Yes,3,16,Medium,Hard,Excellent understanding!
U000168,Child,Advanced,E104,Cold War,Politics,Hard,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,17,Yes,3,14,Low,Hard,Excellent understanding!
U000169,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Simulation,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,37,Yes,2,13,Medium,Hard,You're improving steadily.
U000170,Teen,Intermediate,E102,World War II,War,Hard,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,31,No,1,17,High,Hard,"Good effort, review the topic."
U000171,Child,Beginner,E104,Cold War,Politics,Easy,Simulation,Identify which wall divided Berlin?,I don't know,Berlin Wall,0,31,Yes,2,4,Low,Easy,Excellent understanding!
U000172,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Challenge,Identify which river was central to this civilization?,Indus,Indus,1,27,Yes,1,10,Medium,Medium,"Good effort, review the topic."
U000173,Child,Intermediate,E104,Cold War,Politics,Hard,Challenge,What was the Truman Doctrine?,France,Policy to contain communism,0,34,No,1,4,Medium,Easy,Excellent understanding!
U000174,Teen,Advanced,E104,Cold War,Politics,Easy,Quiz,Which wall divided Berlin?,France,Berlin Wall,0,17,Yes,3,8,Low,Easy,"Good effort, review the topic."
U000175,Teen,Intermediate,E104,Cold War,Politics,Easy,Challenge,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,12,Yes,2,14,Low,Medium,"Good effort, review the topic."
U000176,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Quiz,Identify which river was central to this civilization?,Indus,Indus,1,38,No,3,10,Low,Hard,Consider revising this concept.
U000177,Child,Intermediate,E104,Cold War,Politics,Easy,Quiz,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,9,No,1,20,Medium,Medium,"Good effort, review the topic."
U000178,Teen,Intermediate,E101,French Revolution,Revolution,Hard,Challenge,When did the French Revolution begin?,1789,1789,1,27,Yes,3,19,Low,Hard,Consider revising this concept.
U000179,Child,Beginner,E101,French Revolution,Revolution,Medium,Simulation,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,27,Yes,1,17,Medium,Hard,"Good effort, review the topic."
U000180,Child,Beginner,E102,World War II,War,Hard,Quiz,Which country invaded Poland in 1939?,I don't know,Germany,0,9,No,1,8,Medium,Easy,Great job! Keep progressing.
U000181,Teen,Advanced,E105,Indus Valley Civilization,Culture,Easy,Challenge,Which river was central to this civilization?,Indus,Indus,1,7,Yes,1,10,High,Medium,Excellent understanding!
U000182,Child,Beginner,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,France,1789,0,7,No,3,2,High,Easy,Consider revising this concept.
U000183,Child,Beginner,E105,Indus Valley Civilization,Culture,Easy,Simulation,Which river was central to this civilization?,Indus,Indus,1,32,No,3,16,High,Medium,Consider revising this concept.
U000184,Teen,Advanced,E104,Cold War,Politics,Easy,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,39,No,2,13,Medium,Medium,Excellent understanding!
U000185,Teen,Beginner,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,25,No,3,14,Medium,Hard,"Good effort, review the topic."
U000186,Child,Beginner,E102,World War II,War,Hard,Quiz,Name the person who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,12,No,3,10,High,Hard,Consider revising this concept.
U000187,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Quiz,What type of writing system did they use?,1945,Undeciphered script,0,33,Yes,2,2,Low,Easy,Great job! Keep progressing.
U000188,Adult,Advanced,E101,French Revolution,Revolution,Hard,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,15,No,3,18,Medium,Hard,Great job! Keep progressing.
U000189,Child,Beginner,E103,American Revolution,Revolution,Hard,Quiz,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,29,Yes,1,15,Medium,Hard,"Good effort, review the topic."
U000190,Adult,Advanced,E103,American Revolution,Revolution,Easy,Simulation,Which country did America gain independence from?,Britain,Britain,1,38,Yes,3,11,Medium,Medium,Great job! Keep progressing.
U000191,Teen,Beginner,E105,Indus Valley Civilization,Culture,Hard,Challenge,Can you tell what was a key feature of Indus cities?,Random guess,Advanced drainage,0,28,Yes,3,5,Low,Easy,"Good effort, review the topic."
U000192,Adult,Beginner,E101,French Revolution,Revolution,Easy,Quiz,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,20,No,3,16,Medium,Medium,Consider revising this concept.
U000193,Teen,Intermediate,E104,Cold War,Politics,Easy,Quiz,Identify which wall divided Berlin?,I don't know,Berlin Wall,0,20,Yes,3,3,Medium,Easy,"Good effort, review the topic."
U000194,Adult,Beginner,E103,American Revolution,Revolution,Hard,Challenge,Which country did America gain independence from?,Britain,Britain,1,11,Yes,3,10,High,Hard,Great job! Keep progressing.
U000195,Child,Advanced,E105,Indus Valley Civilization,Culture,Hard,Simulation,Can you tell what type of writing system did they use?,Undeciphered script,Undeciphered script,1,22,Yes,1,15,Low,Hard,Excellent understanding!
U000196,Teen,Beginner,E104,Cold War,Politics,Medium,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,38,No,1,10,High,Hard,You're improving steadily.
U000197,Adult,Beginner,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,France,USA and USSR,0,5,No,2,3,High,Easy,Great job! Keep progressing.
U000198,Adult,Intermediate,E103,American Revolution,Revolution,Easy,Simulation,Who was the first President of the United States?,George Washington,George Washington,1,21,No,1,20,High,Medium,You're improving steadily.
U000199,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Challenge,Which river was central to this civilization?,Indus,Indus,1,26,Yes,3,11,High,Hard,Great job! Keep progressing.
U000200,Teen,Advanced,E105,Indus Valley Civilization,Culture,Easy,Quiz,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,7,No,3,11,Low,Medium,Great job! Keep progressing.
U000201,Child,Intermediate,E102,World War II,War,Hard,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,21,Yes,2,11,Medium,Hard,You're improving steadily.
U000202,Child,Intermediate,E104,Cold War,Politics,Medium,Challenge,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,5,No,3,16,High,Hard,Consider revising this concept.
U000203,Teen,Beginner,E102,World War II,War,Hard,Quiz,Which country invaded Poland in 1939?,1945,Germany,0,32,Yes,1,1,High,Easy,Excellent understanding!
U000204,Child,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,20,Yes,3,15,Low,Hard,Great job! Keep progressing.
U000205,Child,Intermediate,E104,Cold War,Politics,Medium,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,28,No,2,16,High,Hard,You're improving steadily.
U000206,Adult,Advanced,E104,Cold War,Politics,Hard,Simulation,Which two superpowers were involved?,Random guess,USA and USSR,0,13,Yes,3,3,High,Easy,Great job! Keep progressing.
U000207,Teen,Intermediate,E104,Cold War,Politics,Medium,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,34,Yes,1,13,High,Hard,"Good effort, review the topic."
U000208,Child,Advanced,E105,Indus Valley Civilization,Culture,Hard,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,5,Yes,3,16,Low,Hard,Consider revising this concept.
U000209,Teen,Intermediate,E101,French Revolution,Revolution,Hard,Quiz,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,14,No,2,14,Medium,Hard,"Good effort, review the topic."
U000210,Child,Beginner,E105,Indus Valley Civilization,Culture,Medium,Quiz,Identify which river was central to this civilization?,Indus,Indus,1,9,No,3,10,Low,Hard,"Good effort, review the topic."
U000211,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Quiz,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,37,Yes,3,16,High,Hard,Great job! Keep progressing.
U000212,Adult,Beginner,E105,Indus Valley Civilization,Culture,Medium,Challenge,What type of writing system did they use?,Random guess,Undeciphered script,0,12,No,3,3,High,Easy,Excellent understanding!
U000213,Adult,Intermediate,E101,French Revolution,Revolution,Hard,Challenge,Can you tell what was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,38,Yes,1,13,Medium,Hard,Excellent understanding!
U000214,Teen,Beginner,E102,World War II,War,Medium,Quiz,Which country invaded Poland in 1939?,Germany,Germany,1,25,No,1,16,High,Hard,Excellent understanding!
U000215,Adult,Beginner,E104,Cold War,Politics,Medium,Challenge,What was the Truman Doctrine?,I don't know,Policy to contain communism,0,7,No,1,5,High,Easy,You're improving steadily.
U000216,Teen,Advanced,E102,World War II,War,Medium,Simulation,Which country invaded Poland in 1939?,Germany,Germany,1,32,No,1,20,Medium,Hard,Great job! Keep progressing.
U000217,Teen,Beginner,E104,Cold War,Politics,Hard,Simulation,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,31,Yes,1,14,High,Hard,You're improving steadily.
U000218,Child,Beginner,E103,American Revolution,Revolution,Easy,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,16,Yes,1,18,Low,Medium,You're improving steadily.
U000219,Teen,Advanced,E102,World War II,War,Easy,Quiz,What ended World War II in Japan?,France,Atomic bombings,0,40,Yes,1,5,Medium,Easy,Consider revising this concept.
U000220,Adult,Beginner,E105,Indus Valley Civilization,Culture,Easy,Quiz,Which river was central to this civilization?,Indus,Indus,1,36,No,2,11,Medium,Medium,Consider revising this concept.
U000221,Adult,Beginner,E104,Cold War,Politics,Medium,Simulation,Which two superpowers were involved?,USA and USSR,USA and USSR,1,18,No,1,16,Low,Hard,Excellent understanding!
U000222,Teen,Beginner,E101,French Revolution,Revolution,Medium,Quiz,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,35,Yes,3,15,High,Hard,Consider revising this concept.
U000223,Teen,Beginner,E104,Cold War,Politics,Hard,Quiz,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,18,No,3,12,High,Hard,Consider revising this concept.
U000224,Teen,Beginner,E102,World War II,War,Easy,Challenge,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,13,Yes,3,16,High,Medium,Consider revising this concept.
U000225,Adult,Advanced,E105,Indus Valley Civilization,Culture,Hard,Simulation,Which river was central to this civilization?,Indus,Indus,1,8,No,1,14,Medium,Hard,Great job! Keep progressing.
U000226,Adult,Beginner,E104,Cold War,Politics,Easy,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,30,No,1,11,Low,Medium,Great job! Keep progressing.
U000227,Adult,Beginner,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,16,Yes,2,13,High,Hard,Excellent understanding!
U000228,Teen,Advanced,E105,Indus Valley Civilization,Culture,Easy,Simulation,What was a key feature of Indus cities?,Random guess,Advanced drainage,0,22,Yes,1,0,Low,Easy,Consider revising this concept.
U000229,Adult,Advanced,E104,Cold War,Politics,Hard,Quiz,Which wall divided Berlin?,France,Berlin Wall,0,15,Yes,2,7,Medium,Easy,Consider revising this concept.
U000230,Child,Intermediate,E103,American Revolution,Revolution,Medium,Challenge,Who was the first President of the United States?,George Washington,George Washington,1,15,Yes,1,11,Low,Hard,"Good effort, review the topic."
U000231,Child,Beginner,E101,French Revolution,Revolution,Hard,Quiz,Can you tell what was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,22,Yes,1,18,Medium,Hard,"Good effort, review the topic."
U000232,Adult,Beginner,E105,Indus Valley Civilization,Culture,Medium,Quiz,Which river was central to this civilization?,I don't know,Indus,0,40,Yes,3,4,Low,Easy,You're improving steadily.
U000233,Child,Intermediate,E104,Cold War,Politics,Hard,Quiz,Which wall divided Berlin?,Random guess,Berlin Wall,0,24,Yes,1,8,Low,Easy,Excellent understanding!
U000234,Adult,Beginner,E103,American Revolution,Revolution,Hard,Simulation,Which country did America gain independence from?,France,Britain,0,24,Yes,1,6,Low,Easy,Great job! Keep progressing.
U000235,Teen,Intermediate,E103,American Revolution,Revolution,Hard,Simulation,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,34,No,3,16,Low,Hard,Excellent understanding!
